ABV_CUSTOMER_ID,SEGMENT_NAME,SEGMENT_VALUE,IREP_EMAIL_OPEN,NPP_TRANSACTION_TOUCHPOINTS,ISA_CALL_COUNT
7709037,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7691997,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7710127,ONCOLOGY CLL DECILE GROUP,Medium,0,0,10
7710821,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7692009,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7711115,ONCOLOGY CLL DECILE GROUP,Medium,3,0,8
7692168,ONCOLOGY CLL DECILE GROUP,Medium,0,147,0
7692437,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7711447,ONCOLOGY CLL DECILE GROUP,Medium,0,0,4
7711870,ONCOLOGY CLL DECILE GROUP,Medium,3,39,6
7692544,ONCOLOGY CLL DECILE GROUP,Medium,7,99,3
7711969,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7693083,ONCOLOGY CLL DECILE GROUP,Medium,18,104,5
7712284,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7693175,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7713155,ONCOLOGY CLL DECILE GROUP,Medium,4,147,2
7713997,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7714188,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7714309,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
7714641,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
7694421,ONCOLOGY CLL DECILE GROUP,Medium,29,329,8
7715340,ONCOLOGY CLL DECILE GROUP,Medium,0,7,0
7696189,ONCOLOGY CLL DECILE GROUP,Medium,0,41,0
7715364,ONCOLOGY CLL DECILE GROUP,Medium,0,3,0
7715392,ONCOLOGY CLL DECILE GROUP,Medium,7,0,0
7715754,ONCOLOGY CLL DECILE GROUP,Medium,0,46,0
7716309,ONCOLOGY CLL DECILE GROUP,Medium,2,1,5
7697142,ONCOLOGY CLL DECILE GROUP,Medium,0,0,5
7717746,ONCOLOGY CLL DECILE GROUP,Medium,18,182,12
7718762,ONCOLOGY CLL DECILE GROUP,Medium,1,0,12
7721836,ONCOLOGY CLL DECILE GROUP,Medium,0,64,0
7719386,ONCOLOGY CLL DECILE GROUP,Medium,18,0,1
7720325,ONCOLOGY CLL DECILE GROUP,Medium,6,0,0
7720638,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7723225,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7720642,ONCOLOGY CLL DECILE GROUP,Medium,4,108,1
7721614,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7721736,ONCOLOGY CLL DECILE GROUP,Medium,2,0,3
7723326,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7750134,ONCOLOGY CLL DECILE GROUP,Medium,0,0,4
7750863,ONCOLOGY CLL DECILE GROUP,Medium,4,0,8
7752496,ONCOLOGY CLL DECILE GROUP,Medium,8,0,9
7724542,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
7752505,ONCOLOGY CLL DECILE GROUP,Medium,3,6,0
7752639,ONCOLOGY CLL DECILE GROUP,Medium,5,0,0
7752687,ONCOLOGY CLL DECILE GROUP,Medium,3,0,15
7752802,ONCOLOGY CLL DECILE GROUP,Medium,7,0,0
7725685,ONCOLOGY CLL DECILE GROUP,Medium,0,0,5
7753221,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7753430,ONCOLOGY CLL DECILE GROUP,Medium,14,0,9
7753542,ONCOLOGY CLL DECILE GROUP,Medium,7,0,0
7726545,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7753927,ONCOLOGY CLL DECILE GROUP,Medium,6,0,3
7754129,ONCOLOGY CLL DECILE GROUP,Medium,0,0,6
7754586,ONCOLOGY CLL DECILE GROUP,Medium,2,0,2
7754748,ONCOLOGY CLL DECILE GROUP,Medium,6,0,6
7726566,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7754845,ONCOLOGY CLL DECILE GROUP,Medium,0,9,0
7727350,ONCOLOGY CLL DECILE GROUP,Medium,1,0,5
7754916,ONCOLOGY CLL DECILE GROUP,Medium,8,0,3
7755197,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
7727710,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7755698,ONCOLOGY CLL DECILE GROUP,Medium,1,0,3
7728350,ONCOLOGY CLL DECILE GROUP,Medium,0,12,0
7728664,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7756626,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7756663,ONCOLOGY CLL DECILE GROUP,Medium,0,0,12
7729254,ONCOLOGY CLL DECILE GROUP,Medium,0,131,7
7756864,ONCOLOGY CLL DECILE GROUP,Medium,0,0,3
7757288,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7757360,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7759102,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7739866,ONCOLOGY CLL DECILE GROUP,Medium,67,0,15
7759162,ONCOLOGY CLL DECILE GROUP,Medium,4,0,3
7759270,ONCOLOGY CLL DECILE GROUP,Medium,5,0,2
7759317,ONCOLOGY CLL DECILE GROUP,Medium,0,75,0
7747979,ONCOLOGY CLL DECILE GROUP,Medium,2,0,0
7760050,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
7760426,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
7760480,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7748363,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
7760897,ONCOLOGY CLL DECILE GROUP,Medium,7,0,7
7748773,ONCOLOGY CLL DECILE GROUP,Medium,4,2,2
7761182,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7761251,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7761298,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7761856,ONCOLOGY CLL DECILE GROUP,Medium,1,0,1
7761971,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7748778,ONCOLOGY CLL DECILE GROUP,Medium,0,96,0
7762330,ONCOLOGY CLL DECILE GROUP,Medium,11,0,1
7762358,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
7748978,ONCOLOGY CLL DECILE GROUP,Medium,14,0,9
7762366,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7762712,ONCOLOGY CLL DECILE GROUP,Medium,0,0,3
7749441,ONCOLOGY CLL DECILE GROUP,Medium,4,0,4
7763007,ONCOLOGY CLL DECILE GROUP,Medium,0,0,3
7749719,ONCOLOGY CLL DECILE GROUP,Medium,1,0,0
7763787,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7764038,ONCOLOGY CLL DECILE GROUP,Medium,5,0,3
7764040,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7750053,ONCOLOGY CLL DECILE GROUP,Medium,1,0,4
7806549,ONCOLOGY CLL DECILE GROUP,Medium,0,20,0
7764299,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7764506,ONCOLOGY CLL DECILE GROUP,Medium,0,0,3
7764643,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7764645,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7764887,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
7808831,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7765324,ONCOLOGY CLL DECILE GROUP,Medium,0,0,3
7765781,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
7765784,ONCOLOGY CLL DECILE GROUP,Medium,4,0,6
7772887,ONCOLOGY CLL DECILE GROUP,Medium,2,34,1
7810781,ONCOLOGY CLL DECILE GROUP,Medium,0,13,0
7778246,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7810962,ONCOLOGY CLL DECILE GROUP,Medium,21,0,9
7778409,ONCOLOGY CLL DECILE GROUP,Medium,4,0,2
7811257,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
7783578,ONCOLOGY CLL DECILE GROUP,Medium,123,287,51
7812432,ONCOLOGY CLL DECILE GROUP,Medium,8,0,9
7783603,ONCOLOGY CLL DECILE GROUP,Medium,6,0,6
7813072,ONCOLOGY CLL DECILE GROUP,Medium,12,0,5
7802727,ONCOLOGY CLL DECILE GROUP,Medium,0,44,8
7813530,ONCOLOGY CLL DECILE GROUP,Medium,0,0,4
7802990,ONCOLOGY CLL DECILE GROUP,Medium,3,0,7
7813711,ONCOLOGY CLL DECILE GROUP,Medium,0,0,8
7803025,ONCOLOGY CLL DECILE GROUP,Medium,1,380,1
7805224,ONCOLOGY CLL DECILE GROUP,Medium,0,28,0
7805492,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
7805915,ONCOLOGY CLL DECILE GROUP,Medium,15,0,6
7824158,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7826418,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7827277,ONCOLOGY CLL DECILE GROUP,Medium,0,0,8
7827592,ONCOLOGY CLL DECILE GROUP,Medium,2,28,0
7828538,ONCOLOGY CLL DECILE GROUP,Medium,0,4,0
7830748,ONCOLOGY CLL DECILE GROUP,Medium,9,116,2
7835937,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
7815327,ONCOLOGY CLL DECILE GROUP,Medium,1,68,0
7839741,ONCOLOGY CLL DECILE GROUP,Medium,1,0,2
7840055,ONCOLOGY CLL DECILE GROUP,Medium,0,0,3
7842560,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7844954,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7845977,ONCOLOGY CLL DECILE GROUP,Medium,3,0,19
7815872,ONCOLOGY CLL DECILE GROUP,Medium,1,46,1
7847440,ONCOLOGY CLL DECILE GROUP,Medium,5,0,1
7848639,ONCOLOGY CLL DECILE GROUP,Medium,3,2,0
7816314,ONCOLOGY CLL DECILE GROUP,Medium,3,0,0
7853259,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7872887,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7816837,ONCOLOGY CLL DECILE GROUP,Medium,4,192,0
7872907,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7817012,ONCOLOGY CLL DECILE GROUP,Medium,0,0,4
7881612,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7881703,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7818129,ONCOLOGY CLL DECILE GROUP,Medium,1,0,12
7881705,ONCOLOGY CLL DECILE GROUP,Medium,6,0,5
7886683,ONCOLOGY CLL DECILE GROUP,Medium,0,54,0
7823829,ONCOLOGY CLL DECILE GROUP,Medium,2,0,1
7889784,ONCOLOGY CLL DECILE GROUP,Medium,0,147,1
7890796,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7891016,ONCOLOGY CLL DECILE GROUP,Medium,0,168,0
7895065,ONCOLOGY CLL DECILE GROUP,Medium,2,0,14
7898837,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7898871,ONCOLOGY CLL DECILE GROUP,Medium,4,0,7
7898902,ONCOLOGY CLL DECILE GROUP,Medium,7,0,9
7924958,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
7899426,ONCOLOGY CLL DECILE GROUP,Medium,4,47,3
7925281,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7899676,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7927098,ONCOLOGY CLL DECILE GROUP,Medium,0,6,6
7927512,ONCOLOGY CLL DECILE GROUP,Medium,2,0,15
7900086,ONCOLOGY CLL DECILE GROUP,Medium,6,0,1
7906324,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7906563,ONCOLOGY CLL DECILE GROUP,Medium,6,0,9
7907879,ONCOLOGY CLL DECILE GROUP,Medium,7,0,9
7927827,ONCOLOGY CLL DECILE GROUP,Medium,1,48,1
7910369,ONCOLOGY CLL DECILE GROUP,Medium,2,79,1
7915703,ONCOLOGY CLL DECILE GROUP,Medium,8,0,3
7919640,ONCOLOGY CLL DECILE GROUP,Medium,3,72,1
7932420,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7921637,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7921655,ONCOLOGY CLL DECILE GROUP,Medium,6,0,2
7933100,ONCOLOGY CLL DECILE GROUP,Medium,3,0,0
7945965,ONCOLOGY CLL DECILE GROUP,Medium,0,0,7
7933771,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7934050,ONCOLOGY CLL DECILE GROUP,Medium,0,1,3
7934206,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7950091,ONCOLOGY CLL DECILE GROUP,Medium,0,0,8
7951148,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
7952097,ONCOLOGY CLL DECILE GROUP,Medium,0,19,16
7952868,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7953639,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7953828,ONCOLOGY CLL DECILE GROUP,Medium,0,140,0
7953886,ONCOLOGY CLL DECILE GROUP,Medium,14,0,1
7939238,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7954601,ONCOLOGY CLL DECILE GROUP,Medium,2,1,3
7939520,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7956511,ONCOLOGY CLL DECILE GROUP,Medium,32,0,7
7940012,ONCOLOGY CLL DECILE GROUP,Medium,264,158,16
7940131,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7958206,ONCOLOGY CLL DECILE GROUP,Medium,0,58,3
7958723,ONCOLOGY CLL DECILE GROUP,Medium,0,0,3
7940480,ONCOLOGY CLL DECILE GROUP,Medium,3,0,3
7959884,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7940713,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7960339,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7960473,ONCOLOGY CLL DECILE GROUP,Medium,0,0,3
7942058,ONCOLOGY CLL DECILE GROUP,Medium,4,106,5
7961511,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
7961701,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7942739,ONCOLOGY CLL DECILE GROUP,Medium,0,250,0
7963815,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7965140,ONCOLOGY CLL DECILE GROUP,Medium,5,0,10
7965822,ONCOLOGY CLL DECILE GROUP,Medium,0,0,15
7966938,ONCOLOGY CLL DECILE GROUP,Medium,3,0,1
7969291,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7970166,ONCOLOGY CLL DECILE GROUP,Medium,0,19,0
7945929,ONCOLOGY CLL DECILE GROUP,Medium,0,90,0
7973293,ONCOLOGY CLL DECILE GROUP,Medium,1,191,1
7973300,ONCOLOGY CLL DECILE GROUP,Medium,7,0,7
7973365,ONCOLOGY CLL DECILE GROUP,Medium,7,17,12
7974079,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
7975230,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8021714,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7975325,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7976188,ONCOLOGY CLL DECILE GROUP,Medium,1,0,0
7976720,ONCOLOGY CLL DECILE GROUP,Medium,0,87,1
7980051,ONCOLOGY CLL DECILE GROUP,Medium,1,216,2
8050062,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7980499,ONCOLOGY CLL DECILE GROUP,Medium,0,63,2
7980647,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
7980952,ONCOLOGY CLL DECILE GROUP,Medium,0,14,0
7981537,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8050156,ONCOLOGY CLL DECILE GROUP,Medium,4,0,3
8050159,ONCOLOGY CLL DECILE GROUP,Medium,9,51,1
8067825,ONCOLOGY CLL DECILE GROUP,Medium,4,64,2
8050258,ONCOLOGY CLL DECILE GROUP,Medium,2,8,8
8070183,ONCOLOGY CLL DECILE GROUP,Medium,0,58,2
8050284,ONCOLOGY CLL DECILE GROUP,Medium,0,290,3
8081369,ONCOLOGY CLL DECILE GROUP,Medium,1,0,0
8086615,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8050291,ONCOLOGY CLL DECILE GROUP,Medium,27,3,11
8088806,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8092824,ONCOLOGY CLL DECILE GROUP,Medium,8,53,5
8096251,ONCOLOGY CLL DECILE GROUP,Medium,2,44,5
8055156,ONCOLOGY CLL DECILE GROUP,Medium,6,0,8
8098095,ONCOLOGY CLL DECILE GROUP,Medium,1,35,3
8098489,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
8055366,ONCOLOGY CLL DECILE GROUP,Medium,0,20,5
8056585,ONCOLOGY CLL DECILE GROUP,Medium,23,25,7
8057785,ONCOLOGY CLL DECILE GROUP,Medium,0,158,3
8103541,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8104538,ONCOLOGY CLL DECILE GROUP,Medium,0,59,0
8057844,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
8104673,ONCOLOGY CLL DECILE GROUP,Medium,5,128,1
8105357,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8106473,ONCOLOGY CLL DECILE GROUP,Medium,0,0,7
8058077,ONCOLOGY CLL DECILE GROUP,Medium,0,29,0
8108130,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8109799,ONCOLOGY CLL DECILE GROUP,Medium,101,0,9
8059083,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8111762,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8061013,ONCOLOGY CLL DECILE GROUP,Medium,0,0,4
8061440,ONCOLOGY CLL DECILE GROUP,Medium,0,30,3
8114921,ONCOLOGY CLL DECILE GROUP,Medium,0,39,0
8116223,ONCOLOGY CLL DECILE GROUP,Medium,0,154,0
8062853,ONCOLOGY CLL DECILE GROUP,Medium,0,15,3
8117753,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8118585,ONCOLOGY CLL DECILE GROUP,Medium,0,101,3
8118750,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8119642,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
8067230,ONCOLOGY CLL DECILE GROUP,Medium,17,11,4
8120932,ONCOLOGY CLL DECILE GROUP,Medium,0,11,0
8123059,ONCOLOGY CLL DECILE GROUP,Medium,8,16,4
8123339,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8125026,ONCOLOGY CLL DECILE GROUP,Medium,4,0,0
8131560,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8158913,ONCOLOGY CLL DECILE GROUP,Medium,6,411,4
8140123,ONCOLOGY CLL DECILE GROUP,Medium,0,96,1
8140281,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
8140598,ONCOLOGY CLL DECILE GROUP,Medium,1,0,11
8144848,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8145222,ONCOLOGY CLL DECILE GROUP,Medium,7,103,21
8164655,ONCOLOGY CLL DECILE GROUP,Medium,8,415,9
8147018,ONCOLOGY CLL DECILE GROUP,Medium,3,111,10
8172335,ONCOLOGY CLL DECILE GROUP,Medium,8,0,6
8148671,ONCOLOGY CLL DECILE GROUP,Medium,2,0,17
8180243,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8152346,ONCOLOGY CLL DECILE GROUP,Medium,2,24,2
8181089,ONCOLOGY CLL DECILE GROUP,Medium,0,223,5
8153344,ONCOLOGY CLL DECILE GROUP,Medium,0,0,3
8155796,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8230270,ONCOLOGY CLL DECILE GROUP,Medium,2,0,0
8230683,ONCOLOGY CLL DECILE GROUP,Medium,0,230,2
8194104,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
5220050,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8196522,ONCOLOGY CLL DECILE GROUP,Medium,0,0,8
8197093,ONCOLOGY CLL DECILE GROUP,Medium,0,57,0
5226209,ONCOLOGY CLL DECILE GROUP,Medium,12,163,6
5229357,ONCOLOGY CLL DECILE GROUP,Medium,8,25,11
8198405,ONCOLOGY CLL DECILE GROUP,Medium,1,13,23
5230222,ONCOLOGY CLL DECILE GROUP,Medium,0,226,0
5230654,ONCOLOGY CLL DECILE GROUP,Medium,2,73,2
8199078,ONCOLOGY CLL DECILE GROUP,Medium,0,33,5
5234459,ONCOLOGY CLL DECILE GROUP,Medium,0,17,8
5235778,ONCOLOGY CLL DECILE GROUP,Medium,1,191,7
5236168,ONCOLOGY CLL DECILE GROUP,Medium,0,7,2
8207692,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8266351,ONCOLOGY CLL DECILE GROUP,Medium,0,0,3
8224773,ONCOLOGY CLL DECILE GROUP,Medium,1,0,0
8281221,ONCOLOGY CLL DECILE GROUP,Medium,1,46,0
8285030,ONCOLOGY CLL DECILE GROUP,Medium,2,0,4
8224851,ONCOLOGY CLL DECILE GROUP,Medium,12,123,8
8288497,ONCOLOGY CLL DECILE GROUP,Medium,0,309,1
8226541,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8288655,ONCOLOGY CLL DECILE GROUP,Medium,2,263,12
8227905,ONCOLOGY CLL DECILE GROUP,Medium,9,0,1
8289656,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8290080,ONCOLOGY CLL DECILE GROUP,Medium,0,12,0
8290627,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8292404,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
8229888,ONCOLOGY CLL DECILE GROUP,Medium,0,830,0
8292955,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8293215,ONCOLOGY CLL DECILE GROUP,Medium,2,0,5
8298445,ONCOLOGY CLL DECILE GROUP,Medium,2,0,3
8294366,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8295082,ONCOLOGY CLL DECILE GROUP,Medium,0,0,4
8295883,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8296421,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8296454,ONCOLOGY CLL DECILE GROUP,Medium,7,14,6
8298566,ONCOLOGY CLL DECILE GROUP,Medium,13,0,1
8305708,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8305984,ONCOLOGY CLL DECILE GROUP,Medium,2,0,1
8299058,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
8306980,ONCOLOGY CLL DECILE GROUP,Medium,9,70,7
8307363,ONCOLOGY CLL DECILE GROUP,Medium,0,0,3
8307507,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
8307511,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8299789,ONCOLOGY CLL DECILE GROUP,Medium,2,0,3
8307887,ONCOLOGY CLL DECILE GROUP,Medium,24,0,15
8308601,ONCOLOGY CLL DECILE GROUP,Medium,0,0,5
8309178,ONCOLOGY CLL DECILE GROUP,Medium,5,0,0
8299831,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8300071,ONCOLOGY CLL DECILE GROUP,Medium,2,0,6
8310523,ONCOLOGY CLL DECILE GROUP,Medium,0,0,12
8300552,ONCOLOGY CLL DECILE GROUP,Medium,12,0,8
8311833,ONCOLOGY CLL DECILE GROUP,Medium,0,0,5
8300882,ONCOLOGY CLL DECILE GROUP,Medium,0,0,3
8313349,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
8313423,ONCOLOGY CLL DECILE GROUP,Medium,0,0,6
8313500,ONCOLOGY CLL DECILE GROUP,Medium,2,0,2
8315037,ONCOLOGY CLL DECILE GROUP,Medium,0,3,0
8315473,ONCOLOGY CLL DECILE GROUP,Medium,0,0,8
8317581,ONCOLOGY CLL DECILE GROUP,Medium,0,132,7
8301739,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8332347,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8302401,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8333799,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8351963,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8302466,ONCOLOGY CLL DECILE GROUP,Medium,0,4,0
8353162,ONCOLOGY CLL DECILE GROUP,Medium,4,0,0
8354495,ONCOLOGY CLL DECILE GROUP,Medium,0,2,0
8354919,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8355065,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8356152,ONCOLOGY CLL DECILE GROUP,Medium,0,16,2
8357543,ONCOLOGY CLL DECILE GROUP,Medium,14,0,7
8303428,ONCOLOGY CLL DECILE GROUP,Medium,0,0,9
8357959,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8303724,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8359374,ONCOLOGY CLL DECILE GROUP,Medium,0,52,0
8360331,ONCOLOGY CLL DECILE GROUP,Medium,0,9,1
8361299,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8361407,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8362247,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8363092,ONCOLOGY CLL DECILE GROUP,Medium,0,0,5
8305236,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
8365020,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8365136,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8365383,ONCOLOGY CLL DECILE GROUP,Medium,0,0,4
8390970,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8365816,ONCOLOGY CLL DECILE GROUP,Medium,7,196,5
8366049,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8366586,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8391378,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8367951,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8368859,ONCOLOGY CLL DECILE GROUP,Medium,0,0,5
8369322,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
8392725,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8370441,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8370484,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
8370872,ONCOLOGY CLL DECILE GROUP,Medium,72,0,9
8372141,ONCOLOGY CLL DECILE GROUP,Medium,4,0,7
8396595,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8379595,ONCOLOGY CLL DECILE GROUP,Medium,18,0,9
8381052,ONCOLOGY CLL DECILE GROUP,Medium,8,60,5
8396661,ONCOLOGY CLL DECILE GROUP,Medium,8,43,0
8382773,ONCOLOGY CLL DECILE GROUP,Medium,1,5,4
8384859,ONCOLOGY CLL DECILE GROUP,Medium,0,0,5
8385179,ONCOLOGY CLL DECILE GROUP,Medium,6,0,1
8387017,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8396845,ONCOLOGY CLL DECILE GROUP,Medium,14,391,0
8387254,ONCOLOGY CLL DECILE GROUP,Medium,0,0,2
8388036,ONCOLOGY CLL DECILE GROUP,Medium,2,2,0
8389413,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
8389986,ONCOLOGY CLL DECILE GROUP,Medium,0,0,0
8396881,ONCOLOGY CLL DECILE GROUP,Medium,10,0,2
8415255,ONCOLOGY CLL DECILE GROUP,Medium,5,0,0
8396963,ONCOLOGY CLL DECILE GROUP,Medium,0,0,4
8421375,ONCOLOGY CLL DECILE GROUP,Medium,0,0,1
8400728,ONCOLOGY CLL DECILE GROUP,Medium,7,132,2
